Name,Category,Sub-Category,Price,Competitor Price,Color,Size,Stock,CARE,Texture,Finish,Feel,Quality,Notes,Important Note,Images,Project Images,Product URL
COYOTE DISTRESS,Leather Remnants,Coyote Distress,$63.75,,VIBRANT BROWN WITH LIGHT DISTRESSED UNDERTONES,APPROX 17 SF *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM,SOFT WITH A LIGHT WAXY FEEL,EXCELLENT,"Coyote Distress is a beautiful, soft brown leather with a unique distressed pattern and stunning light brown undertones.  This leather has been created through a milling process that adds depth and character to every piece.  The result is a flexible, waxy soft leather with a timeless appeal.  These partial hides are part of a mixed lot, meaning color may slightly vary from hide to hide and are generally ideal for single-use purchase.  Some remnants may have deep fold lines that can impact use, please review images carefully or contact us if a specific yield or multiple matching pieces are required. The piece shown is the piece you will receive.  Approx Weight: 2.6–3.0  oz/sq ft.  Approx Thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/c/-/c-3_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/coyote-distress-leather-upholstery-23.html
SMOKY GREEN DISTRESS,Leather Remnants,Smoky Green Distress,$63.75,,PALE EUCALYPTUS GREEN WITH SMOKY GREY UNDERTONES,APPROX 17 sq ft *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM SHEEN,SOFT WITH A LIGHT WAXY FEEL,PREMIUM FULL GRAIN,,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/0/c/0close1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/smokey-green-distress-mix-lot-25.html
COYOTE DISTRESS,Leather Remnants,Coyote Distress,$78.75,,VIBRANT BROWN WITH LIGHT DISTRESSED UNDERTONES,APPROX 21 SF *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM,SOFT WITH A LIGHT WAXY FEEL,EXCELLENT,"Coyote Distress is a beautiful, soft brown leather with a unique distressed pattern and stunning light brown undertones.  This leather has been created through a milling process that adds depth and character to every piece.  The result is a flexible, waxy soft leather with a timeless appeal.  These partial hides are part of a mixed lot, meaning color may slightly vary from hide to hide and are generally ideal for single-use purchase.  Some remnants may have deep fold lines that can impact use, please review images carefully or contact us if a specific yield or multiple matching pieces are required. The piece shown is the piece you will receive.  Approx Weight: 2.6–3.0  oz/sq ft.  Approx Thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/c/-/c-3_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/coyote-distress-leather-upholstery-22.html
COYOTE DISTRESS,Leather Remnants,Coyote Distress,$67.50,,VIBRANT BROWN WITH LIGHT DISTRESSED UNDERTONES,APPROX 18 SF *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM,SOFT WITH A LIGHT WAXY FEEL,EXCELLENT,"Coyote Distress is a beautiful, soft brown leather with a unique distressed pattern and stunning light brown undertones.  This leather has been created through a milling process that adds depth and character to every piece.  The result is a flexible, waxy soft leather with a timeless appeal.  These partial hides are part of a mixed lot, meaning color may slightly vary from hide to hide and are generally ideal for single-use purchase.  Some remnants may have deep fold lines that can impact use, please review images carefully or contact us if a specific yield or multiple matching pieces are required. The piece shown is the piece you will receive.  Approx Weight: 2.6–3.0  oz/sq ft.  Approx Thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/c/-/c-3_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/coyote-distress-leather-upholstery-19.html
SMOKY GREEN DISTRESS,Leather Remnants,Smoky Green Distress,$60.00,,PALE EUCALYPTUS GREEN WITH SMOKY GREY UNDERTONES,APPROX 16 sq ft *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM SHEEN,SOFT WITH A LIGHT WAXY FEEL,PREMIUM FULL GRAIN,"Smoky Green Distress is a beautiful, soft green leather with smoky grey undertones and a gentle pull-up effect (meaning the color will lighten when stretched or pulled during upholstery).  This leather has been created through a unique milling process resulting in a stunning, waxy soft leather with a timeless, distressed appeal. LHS is proud to offer this premium full-grain leather as a partial hide at true wholesale prices.  This is a mixed lot, meaning color or texture may slightly differ from hide to hide and are generally ideal for single purchases. Remnants may have deep fold lines that could impact use. Please review images carefully, as the piece pictured is the piece you will receive.   Approx. weight: 2.6–3.0 oz/sq ft. Approx. thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/0/c/0close1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/smokey-green-distress-mix-lot-16.html
SMOKY GREEN DISTRESS,Leather Remnants,Smoky Green Distress,$60.00,,PALE EUCALYPTUS GREEN WITH SMOKY GREY UNDERTONES,APPROX 16 sq ft *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM SHEEN,SOFT WITH A LIGHT WAXY FEEL,PREMIUM FULL GRAIN,,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/0/c/0close1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/smokey-green-distress-mix-lot-24.html
SMOKY GREEN DISTRESS,Leather Remnants,Smoky Green Distress,$67.50,,PALE EUCALYPTUS GREEN WITH SMOKY GREY UNDERTONES,APPROX 18 sq ft *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM SHEEN,SOFT WITH A LIGHT WAXY FEEL,PREMIUM FULL GRAIN,"Smoky Green Distress is a beautiful, soft green leather with smoky grey undertones and a gentle pull-up effect (meaning the color will lighten when stretched or pulled during upholstery).  This leather has been created through a unique milling process resulting in a stunning, waxy soft leather with a timeless, distressed appeal. LHS is proud to offer this premium full-grain leather as a partial hide at true wholesale prices.  This is a mixed lot, meaning color or texture may slightly differ from hide to hide and are generally ideal for single purchases. Remnants may have deep fold lines that could impact use. Please review images carefully, as the piece pictured is the piece you will receive.   Approx. weight: 2.6–3.0 oz/sq ft. Approx. thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/0/c/0close1_2_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/smokey-green-distress-mix-lot-13.html
SMOKY GREEN DISTRESS,Leather Remnants,Smoky Green Distress,$97.50,,PALE EUCALYPTUS GREEN WITH SMOKY GREY UNDERTONES,APPROX 26 sq ft *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM SHEEN,SOFT WITH A LIGHT WAXY FEEL,PREMIUM FULL GRAIN,,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/0/c/0close1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/smoky-green-distress-mix-lot-27.html
COYOTE DISTRESS,Leather Remnants,Coyote Distress,$112.50,,VIBRANT BROWN WITH LIGHT DISTRESSED UNDERTONES,APPROX 30 SF *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM,SOFT WITH A LIGHT WAXY FEEL,EXCELLENT,"Coyote Distress is a beautiful, soft brown leather with a unique distressed pattern and stunning light brown undertones.  This leather has been created through a milling process that adds depth and character to every piece.  The result is a flexible, waxy soft leather with a timeless appeal.  These partial hides are part of a mixed lot, meaning color may slightly vary from hide to hide and are generally ideal for single-use purchase.  Some remnants may have deep fold lines that can impact use, please review images carefully or contact us if a specific yield or multiple matching pieces are required. The piece shown is the piece you will receive.  Approx Weight: 2.6–3.0  oz/sq ft.  Approx Thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/c/-/c-3_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/catalog/product/view/id/30237/s/coyote-distress-leather-upholstery-14/category/2367/
SMOKY GREEN DISTRESS,Leather Remnants,Smoky Green Distress,$71.25,,PALE EUCALYPTUS GREEN WITH SMOKY GREY UNDERTONES,APPROX 19 sq ft *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM SHEEN,SOFT WITH A LIGHT WAXY FEEL,PREMIUM FULL GRAIN,,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/0/c/0close1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/smokey-green-distress-mix-lot-26.html
COYOTE GOLD DISTRESS,Leather Remnants,Coyote Gold,$52.50,,GOLDEN OAK WITH LIGHT UNDERTONES,APPROX 14 SF *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM,SOFT WITH A LIGHT WAXY FEEL,EXCELLENT,"Coyote Gold Distress is a beautiful, golden brown leather with stunning light undertones.  This leather has been created through a unique milling process adding depth and character to every piece.  The result is a flexible, waxy soft leather with a timeless appeal.  These partial hides are part of a mixed lot, meaning color may slightly vary from hide to hide and are generally ideal for single-use purchase.  Some remnants may have deep fold lines that could impact use, please review images carefully or contact us if a specific yield or multiple matching pieces are required. The piece shown is the piece you will receive.  Approx Weight: 2.6–3.0  oz/sq ft.  Approx Thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/0/0/0000a_2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/coyote-gold-distress-leather-upholstery-29.html
SMOKY GREEN DISTRESS,Leather Remnants,Smoky Green Distress,$82.50,,PALE EUCALYPTUS GREEN WITH SMOKY GREY UNDERTONES,APPROX 22 sq ft *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM SHEEN,SOFT WITH A LIGHT WAXY FEEL,PREMIUM FULL GRAIN,"Smoky Green Distress is a beautiful, soft green leather with smoky grey undertones and a gentle pull-up effect (meaning the color will lighten when stretched or pulled during upholstery).  This leather has been created through a unique milling process resulting in a stunning, waxy soft leather with a timeless, distressed appeal. LHS is proud to offer this premium full-grain leather as a partial hide at true wholesale prices.  This is a mixed lot, meaning color or texture may slightly differ from hide to hide and are generally ideal for single purchases. Remnants may have deep fold lines that could impact use. Please review images carefully, as the piece pictured is the piece you will receive.   Approx. weight: 2.6–3.0 oz/sq ft. Approx. thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/0/c/0close1_2_1_1_1_1_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/smokey-green-distress-mix-lot-11.html
SMOKY GREEN DISTRESS,Leather Remnants,Smoky Green Distress,$101.25,,PALE EUCALYPTUS GREEN WITH SMOKY GREY UNDERTONES,APPROX 27 sq ft *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM SHEEN,SOFT WITH A LIGHT WAXY FEEL,PREMIUM FULL GRAIN,,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/0/c/0close1_2_1_1_1.jpg,,https://www.leatherhidestore.com/smokey-green-distress-mix-lot-3.html
COYOTE GOLD DISTRESS,Leather Remnants,Coyote Gold,$48.75,,GOLDEN OAK WITH LIGHT UNDERTONES,APPROX 13 SF *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM,SOFT WITH A LIGHT WAXY FEEL,EXCELLENT,"Coyote Gold Distress is a beautiful, golden brown leather with stunning light undertones.  This leather has been created through a unique milling process adding depth and character to every piece.  The result is a flexible, waxy soft leather with a timeless appeal.  These partial hides are part of a mixed lot, meaning color may slightly vary from hide to hide and are generally ideal for single-use purchase.  Some remnants may have deep fold lines that could impact use, please review images carefully or contact us if a specific yield or multiple matching pieces are required. The piece shown is the piece you will receive.  Approx Weight: 2.6–3.0  oz/sq ft.  Approx Thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/0/0/0000a_2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/coyote-gold-distress-leather-upholstery-30.html
SMOKY GREEN DISTRESS,Leather Remnants,Smoky Green Distress,$75.00,,PALE EUCALYPTUS GREEN WITH SMOKY GREY UNDERTONES,APPROX 20 sq ft *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM SHEEN,SOFT WITH A LIGHT WAXY FEEL,PREMIUM FULL GRAIN,,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/0/c/0close1_2_1_1.jpg,,https://www.leatherhidestore.com/smokey-green-distress-mix-lot-2.html
COYOTE GOLD DISTRESS,Leather Remnants,Coyote Gold,$56.25,,GOLDEN OAK WITH LIGHT UNDERTONES,APPROX 15 SF *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM,SOFT WITH A LIGHT WAXY FEEL,EXCELLENT,"Coyote Gold Distress is a beautiful, golden brown leather with stunning light undertones.  This leather has been created through a unique milling process adding depth and character to every piece.  The result is a flexible, waxy soft leather with a timeless appeal.  These partial hides are part of a mixed lot, meaning color may slightly vary from hide to hide and are generally ideal for single-use purchase.  Some remnants may have deep fold lines that could impact use, please review images carefully or contact us if a specific yield or multiple matching pieces are required. The piece shown is the piece you will receive.  Approx Weight: 2.6–3.0  oz/sq ft.  Approx Thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/0/0/0000a_2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/coyote-gold-distress-leather-upholstery-24.html
COYOTE DISTRESS,Leather Remnants,Coyote Distress,$56.25,,VIBRANT BROWN WITH LIGHT DISTRESSED UNDERTONES,APPROX 15 SF *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM,SOFT WITH A LIGHT WAXY FEEL,EXCELLENT,"Coyote Distress is a beautiful, soft brown leather with a unique distressed pattern and stunning light brown undertones.  This leather has been created through a milling process that adds depth and character to every piece.  The result is a flexible, waxy soft leather with a timeless appeal.  These partial hides are part of a mixed lot, meaning color may slightly vary from hide to hide and are generally ideal for single-use purchase.  Some remnants may have deep fold lines that can impact use, please review images carefully or contact us if a specific yield or multiple matching pieces are required. The piece shown is the piece you will receive.  Approx Weight: 2.6–3.0  oz/sq ft.  Approx Thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/c/-/c-3_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/coyote-distress-leather-upholstery-15.html
SMOKY GREEN DISTRESS,Leather Remnants,Smoky Green Distress,$67.50,,PALE EUCALYPTUS GREEN WITH SMOKY GREY UNDERTONES,APPROX 18 sq ft *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM SHEEN,SOFT WITH A LIGHT WAXY FEEL,PREMIUM FULL GRAIN,,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/0/c/0close1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/smokey-green-distress-mix-lot-19.html
COYOTE GOLD DISTRESS,Leather Remnants,Coyote Gold,$52.50,,GOLDEN OAK WITH LIGHT UNDERTONES,APPROX 14 SF *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM,SOFT WITH A LIGHT WAXY FEEL,EXCELLENT,"Coyote Gold Distress is a beautiful, golden brown leather with stunning light undertones.  This leather has been created through a unique milling process adding depth and character to every piece.  The result is a flexible, waxy soft leather with a timeless appeal.  These partial hides are part of a mixed lot, meaning color may slightly vary from hide to hide and are generally ideal for single-use purchase.  Some remnants may have deep fold lines that could impact use, please review images carefully or contact us if a specific yield or multiple matching pieces are required. The piece shown is the piece you will receive.  Approx Weight: 2.6–3.0  oz/sq ft.  Approx Thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/0/0/0000a_2_1_2_1_1_1_1_1_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/coyote-gold-distress-leather-upholstery-23.html
COYOTE GOLD DISTRESS,Leather Remnants,Coyote Gold,$75.00,,GOLDEN OAK WITH LIGHT UNDERTONES,APPROX 20 SF *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM,SOFT WITH A LIGHT WAXY FEEL,EXCELLENT,"Coyote Gold Distress is a beautiful, golden brown leather with stunning light undertones.  This leather has been created through a unique milling process adding depth and character to every piece.  The result is a flexible, waxy soft leather with a timeless appeal.  These partial hides are part of a mixed lot, meaning color may slightly vary from hide to hide and are generally ideal for single-use purchase.  Some remnants may have deep fold lines that could impact use, please review images carefully or contact us if a specific yield or multiple matching pieces are required. The piece shown is the piece you will receive.  Approx Weight: 2.6–3.0  oz/sq ft.  Approx Thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/0/0/0000a_2_1_1_1_1.jpg,,https://www.leatherhidestore.com/antique-oak-distress-leather-upholstery-111.html
COYOTE GOLD DISTRESS,Leather Remnants,Coyote Gold,$67.50,,GOLDEN OAK WITH LIGHT UNDERTONES,APPROX 18 SF *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM,SOFT WITH A LIGHT WAXY FEEL,EXCELLENT,"Coyote Gold Distress is a beautiful, golden brown leather with stunning light undertones.  This leather has been created through a unique milling process adding depth and character to every piece.  The result is a flexible, waxy soft leather with a timeless appeal.  These partial hides are part of a mixed lot, meaning color may slightly vary from hide to hide and are generally ideal for single-use purchase.  Some remnants may have deep fold lines that could impact use, please review images carefully or contact us if a specific yield or multiple matching pieces are required. The piece shown is the piece you will receive.  Approx Weight: 2.6–3.0  oz/sq ft.  Approx Thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/0/0/0000a_2_1_2_1.jpg,,https://www.leatherhidestore.com/coyote-gold-distress-leather-upholstery-12.html
COYOTE GOLD DISTRESS,Leather Remnants,Coyote Gold,$63.75,,GOLDEN OAK WITH LIGHT UNDERTONES,APPROX 17 SF *Photo table is 5 ft wide (Grid squares are 12 x 12),CLOSEOUT ITEM,STANDARD,NATURAL DISTRESS,MEDIUM,SOFT WITH A LIGHT WAXY FEEL,EXCELLENT,"Coyote Gold Distress is a beautiful, golden brown leather with stunning light undertones.  This leather has been created through a unique milling process adding depth and character to every piece.  The result is a flexible, waxy soft leather with a timeless appeal.  These partial hides are part of a mixed lot, meaning color may slightly vary from hide to hide and are generally ideal for single-use purchase.  Some remnants may have deep fold lines that could impact use, please review images carefully or contact us if a specific yield or multiple matching pieces are required. The piece shown is the piece you will receive.  Approx Weight: 2.6–3.0  oz/sq ft.  Approx Thickness: 1.0–1.2 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/0/0/0000a_2_1_2_1_1_1_1_1_1_1_1_1_1.jpg,,https://www.leatherhidestore.com/coyote-gold-distress-leather-upholstery-21.html
