Name,Category,Sub-Category,Price,Competitor Price,Color,Size,Stock,CARE,Texture,Finish,Feel,Quality,Notes,Important Note,Images,Project Images,Product URL
TUCSON SPICE,Upholstery Collections,Urban -   Full bodied heavyweight leather both rich & lux,$243.80,$357.75,WARM SPICE BROWN,APPROX. 53 sq ft,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Tucson combines rich color, supple soft feel and a premium top grain cowhide into a leather that exudes luxury. Tucson is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Tucson is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/t/u/tucson_spice_1.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/tucson-spice-leather-hides.html
DALLAS BLACK,Upholstery Collections,Urban -   Full bodied heavyweight leather both rich & lux,$239.20,$390.00,BLACK,APPROX. 52 sq ft,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Dallas combines rich color, supple soft feel and a premium top grain cowhide into a leather that exudes luxury. Dallas is a mid-heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Dallas is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/d/a/dallas_4_6.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/dallas-black-leather-upholstery-hide.html
SMOKE,Upholstery Collections,Urban -   Full bodied heavyweight leather both rich & lux,$312.80,$459.00,LIGHT SMOKEY GREY,APPROX. 68 sq ft *Photo table is 5 ft wide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Urban Smoke combines rich color, supple soft feel and a premium top grain cowhide into a leather that exudes luxury. Smoke is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Smoke is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/a/t/atlas_smoke_c1.jpg,,https://www.leatherhidestore.com/smoke-leather-hide.html
Bisque,Upholstery Collections,Urban -   Full bodied heavyweight leather both rich & lux,$117.40,$172.00,RICH WARM TAN,APPROX. 24 sq ft *This is a half hide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Bisque combines rich color, supple soft feel, and a premium top grain cowhide into a leather that exudes luxury. Bisque is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Bisque is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/n/a/natural_c4_1.jpg,,https://www.leatherhidestore.com/25a-bisque-leather-hide.html
SADDLE BAG,Upholstery Collections,Dakota -   Rich & Durable Distress Leather!,$145.00,$235.00,RICH SADDLE BROWN WITH LIGHT BROWN HIGHLIGHTS,APPROX. 30 sq ft *This is a half hide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE W/ DISTRESS EFFECT,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM TOP GRAIN,"Dakota Saddle Bag is a soft and durable leather with a gorgeous distressed look! Dakota is finished with premium micro pigments making the leather highly scratch resistant! Also, due to its unique finishing process, the color and distressed look remains consistent even with ""wear and tear!"" The result is a supple, highly durable leather that is ideal for nearly every application - especially furniture and auto. LHS is proud to offer this very unique leather at true wholesale prices! Approx weight : 3.0 oz/sq.ft. Approx thickness: 1.1 - 1.3 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/d/k/dk_3_saddle_c7_1__1.jpg,,https://www.leatherhidestore.com/dakota-saddle-bag-brown.html
MAUI COFFEE,Upholstery Collections,Urban -   Full bodied heavyweight leather both rich & lux,$112.80,$165.25,RICH COFFEE,APPROX. 23 sq ft *This is a half hide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Coffee combines rich color, supple soft feel and a premium top grain cowhide into a leather that exudes luxury. Coffee is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Coffee is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/m/a/maui_coffe_c1_1.jpg,,https://www.leatherhidestore.com/ul-24-maui-coffee-leather-1.html
SEATTLE SOFT TAUPE,Upholstery Collections,Urban -   Full bodied heavyweight leather both rich & lux,$103.60,$151.75,CREAMY TAUPE,APPROX. 21 sq ft *This is a half hide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Seattle combines rich color, supple soft feel and a premium top grain cowhide into a leather that exudes luxury. Seattle is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Seattle is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/s/e/seattle_soft_taupe_c2_1.jpg,,https://www.leatherhidestore.com/seattle-leather-hides-upholstery.html
HOLLYWOOD RED,Upholstery Collections,Urban -   Full bodied heavyweight leather both rich & lux,$234.60,$344.25,LIPSTICK RED,APPROX. 51 sq ft,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Hollywood combines rich color, supple soft feel and a premium top grain cowhide into a leather that exudes luxury. Hollywood is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Hollywood is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/h/o/hollywood_red_1_2.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/hollywood-red-leather-hide.html
SAN DIEGO BLUE,Upholstery Collections,Urban -   Full bodied heavyweight leather both rich & lux,$112.80,$165.25,DARK ROYAL BLUE,APPROX. 23 sq ft *This is a half hide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,VERY SUPPLE AND SOFT,PREMIUM FULL GRAIN,"San Diego combines rich color, supple soft feel and a premium top grain cowhide into a leather that exudes luxury. San Diego is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, San Diego is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/12fd82c655695c602ada3d34945ba732/s/a/san_diego_blue_1_1.jpg,,https://www.leatherhidestore.com/san-diego-leather-hides-upholstery.html
TUCSON SPICE,Upholstery Collections,Urban -   Full bodied heavyweight leather both rich & lux,$122.00,$178.75,WARM SPICE BROWN,APPROX. 25 sq ft *This is a half hide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Tucson combines rich color, supple soft feel and a premium top grain cowhide into a leather that exudes luxury. Tucson is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Tucson is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/t/u/tucson_spice_1_1.jpg,,https://www.leatherhidestore.com/tucson-spice-leather-hides-upholstery.html
ASPEN BRIGHT WHITE,Upholstery Collections,Urban -   Full bodied heavyweight leather both rich & lux,$317.40,$479.25,BRIGHT WHITE,APPROX. 69 sq ft *Photo table 5ft wide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Aspen Bright White combines rich color, supple soft feel and a premium top grain cowhide into a leather that exudes luxury. Aspen Bright White is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Aspen Bright White is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/a/s/aspen_bright_white_c4_3.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/aspen-bright-white-leather-hides-upholstery.html
URBAN SAMPLE PACK,Upholstery Collections,Urban -   Full bodied heavyweight leather both rich & lux,$14.50,,17 URBAN COLORS,SAMPLES ARE 3 INCH x 5 INCH,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,Sample pack contains all 17 Urban samples and ring. Samples are 3 inch x 5 inch.,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/b61671e0f85fa29680e0500a08726cad/u/r/urban-pack_1.jpg,,https://www.leatherhidestore.com/urban-sample-pack.html
DETROIT COBALT,Upholstery Collections,Urban -   Full bodied heavyweight leather both rich & lux,$163.40,$239.50,COBALT BLUE,APPROX. 32 sq ft *This is a half hide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Detroit combines rich color, supple soft feel and a premium full grain cowhide into a leather that exudes luxury. Detroit is a heavyweight upholstery leather that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Detroit is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm.","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/e2f1d0c3cf9dabb50da73a5b56ed1909/m/a/maxima_cobalt_5_1_1_.jpg,,https://www.leatherhidestore.com/ul-17-detroit-colbat.html
DALLAS BLACK,Upholstery Collections,Urban -   Full bodied heavyweight leather both rich & lux,$135.80,$199.00,BLACK,APPROX. 28 sq ft *This is a half hide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Dallas combines rich color, supple soft feel and a premium top grain cowhide into a leather that exudes luxury. Dallas is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Dallas is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/d/a/dallas_4_7.jpg,,https://www.leatherhidestore.com/dallas-leather-hides-upholstery.html
CHICAGO CAMEL,Upholstery Collections,Urban -   Full bodied heavyweight leather both rich & lux,$168.00,$246.25,WARM CAMEL,APPROX. 35 sq ft *This is a half hide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Ideal for furniture and handbags. Chicago Camel combines rich color, supple soft feel and a premium top grain cowhide into a leather that exudes luxury. Chicago is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Chicago is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/c/h/chicago_camel_1_1.jpg,,https://www.leatherhidestore.com/chicago-camel-leather-hide-upholstery.html
MANHATTAN WHITE,Upholstery Collections,Urban -   Full bodied heavyweight leather both rich & lux,$149.60,$219.25,WHITE,APPROX. 31 sq ft *This is a half hide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Manhattan combines rich color, supple soft feel and a premium top grain cowhide into a leather that exudes luxury. Manhattan is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Manhattan is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/m/a/manhattan_white_1_1.jpg,,https://www.leatherhidestore.com/manhattan-white-leather-hides-upholstery.html
MARKET STREET SAMPLE PACK,Upholstery Collections,Market Street -   Contemporary leathers with a superb look & feel!,$8.50,,10 MARKET STREET COLORS,SAMPLES ARE 3 INCH x 5 INCH,STOCK ITEM,STANDARD,NATURAL GRAIN,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,Sample pack contains 8 Market Street colors and ring. Samples are 2.75 inch x 3 inch.,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/4b7b3268a097806e00eaa44c219dd2db/m/a/market-st-pack_1.jpg,,https://www.leatherhidestore.com/market-street-sample-pack.html
ASPEN BRIGHT WHITE,Upholstery Collections,Urban -   Full bodied heavyweight leather both rich & lux,$149.60,$232.75,BRIGHT WHITE,APPROX. 31 sq ft This is a half hide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Aspen Bright White combines rich color, supple soft feel and a premium top grain cowhide into a leather that exudes luxury. Aspen Bright White is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Aspen Bright White is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/a/s/aspen_bright_white_c4_4.jpg,,https://www.leatherhidestore.com/aspen-bright-white-leather-hides-upholstery-1.html
HOLLYWOOD RED,Upholstery Collections,Urban -   Full bodied heavyweight leather both rich & lux,$126.60,$185.50,LIPSTICK RED,APPROX. 26 sq ft *This is a half hide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Hollywood combines rich color, supple soft feel and a premium top grain cowhide into a leather that exudes luxury. Hollywood is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Hollywood is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/h/o/hollywood_red_1_3.jpg,,https://www.leatherhidestore.com/hollywood-red-leather-hide-upholstery.html
BERRY PATCH,Upholstery Collections,Market Street -   Contemporary leathers with a superb look & feel!,$270.00,$390.00,RICH BERRY BURGUNDY,APPROX. 60 sq ft,STOCK ITEM,STANDARD,NATURAL GRAIN,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Friends, food and fun are the inspiration behind the sophisticated Market Street Collection. This buttery, semi aniline leather is finished with a soft two tone coloration using premium pigments and aniline dyes. The result produces rich, balanced color while preserving the subtle natural characteristics of authentic leather. Market Street leathers also receive a protective top coat that is very resistant to wear and tear. This exclusive LHS collection is proudly offered at wholesale prices! Approx Weight 2.6 oz/sq.ft. Approx Thickness: 1.0 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/b/e/berry_patch_final_4_1.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/berry-patch-leather-upholstery-hides.html
PEANUT BUTTER PIE,Upholstery Collections,Market Street -   Contemporary leathers with a superb look & feel!,$261.00,$377.00,WARM PEANUT BUTTER,APPROX. 58 sq ft,STOCK ITEM,STANDARD,NATURAL GRAIN,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Friends, food and fun are the inspiration behind the sophisticated Market Street Collection. This buttery, semi aniline leather is finished with a soft two tone coloration using premium pigments and aniline dyes. The result produces rich, balanced color while preserving the subtle natural characteristics of authentic leather. Market Street leathers also receive a protective top coat that is very resistant to wear and tear. This exclusive LHS collection is proudly offered at wholesale prices! Approx Weight 2.6 oz/sq.ft. Approx Thickness: 1.0 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/c/a/cane_final_1a_4._edited.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/peanut-butter-pie-leather-upholstery.html
